aplikasi,fold,text,true,pred,status
Lazada,3,gila ongkir lazada mahal kali 79 rb pas mau checkout jadi 300 rb hadee,negatif,negatif,BENAR
Lazada,3,"knp sya tdk bisa transaksi di lazada paylater, padahal limitnya 1,6 jt",negatif,negatif,BENAR
Lazada,3,"sangat suka berbelanja di lazada,namun seler rekanannya sering nipu, makanya saya sangat penasaran....",positif,negatif,SALAH
Lazada,3,ok,positif,positif,BENAR
Lazada,3,mantappppp,positif,positif,BENAR
Lazada,3,banyakin lagi produk yg murah tapi berkualitas,netral,positif,SALAH
Lazada,3,"Saya sudah simpan banyak barang di keranjang,tapi kawan saya yg sudah pesan duluan kok barangnya tidak sesuai yg di gambar,padahal sudah bayar mahal mau lanjut check out tapi masih ragu🥺",negatif,negatif,BENAR
Lazada,3,mudah dan lengkap,positif,positif,BENAR
Lazada,3,sangat memuaskan,positif,positif,BENAR
Lazada,3,proses apa aj cepat,positif,positif,BENAR
Lazada,3,"aplikasi yang memudahkan berbelanja, jika ada keluhan cepat merespon dan jika ada kendala cepat di atasi, terima kasih lazada 👍, sukses selalu lazada 🙏",positif,negatif,SALAH
Lazada,3,sangat membantu bagi orang yg sibuk kerja,positif,positif,BENAR
Lazada,3,siang cuaca yang kurang mendukung,netral,positif,SALAH
Lazada,3,"pembayaran paylater makin susah aja,harusnya bisa qris,,ini malah dana juga ngga bisa..payah",negatif,negatif,BENAR
Lazada,3,"panen event dapet vc 15k tapi gabisa di pake, udah chat cs engga membatu sama sekali. buat apa ngasih hadiah kalo ga bisa di pake",negatif,negatif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,"buat akun kayak ngelamar kerja, buruk!!",negatif,positif,SALAH
Lazada,3,ok,positif,positif,BENAR
Lazada,3,say mau secara geratis pocerr ini di aktipkn superti Biya Sanja say sudah bergabung di Garuda Indonesia ya kawan ku bohong di aktipkn tiyap hari ya trmkasih ya,netral,negatif,SALAH
Lazada,3,"fitur nya sudah bagus ada potongan dengan lazkoin, tapi tolong dong buat pihak lazada kasih kami gratis ongkir, min dibawah 50 RB, skrang ini gratis ongkir nya mahal sekali min 115rb itupun hanya di potong 10rb, lama lama bisa pindah ke e-commerce sebelah, padahal sedang senang senang nya belanja di lazada",negatif,negatif,BENAR
Lazada,3,"Dengan dukungan AI layanan Lazada malah semakin menjengkelkan, respon aplikasi dan seller jadi semakin lambat dan lama. Contoh : 1. Saya tanya pesanan beberapa barang, shop asistant menjawab pesanan saya akan tiba pada tgl. 30 Agustus 2025 padahal hari sudah tanggal 31 Aguatus 2025. 2. Setelah tanya pesanan lewat chatt muncul notifikasi, pesanan anda akan dibatalkan pada tgl. 15 bulan berikutnya. Masa konsumen harus menunggu sampai 2 minggu lebih / setengah bulan ? Inikah dukungan AI ???",negatif,negatif,BENAR
Lazada,3,"cepat,murah,terjamin",positif,positif,BENAR
Lazada,3,warbiasa lazada,positif,positif,BENAR
Lazada,3,bagus sih tapi sayangnya ongkirnya terlalu mahal hingga puluhan ribu dan juga tidak ada pemilihan pengantaran itu saja mohon di perbaiki lagi ya apknya,negatif,negatif,BENAR
Lazada,3,aplikasi yg sangat membantu. mau belanja tinggal klik pesen. apapun kebutuhannya tinggl klik.. simple banget semua kebutuhan ada👍👍👍👍lazada it's ok,positif,negatif,SALAH
Lazada,3,good,positif,positif,BENAR
Lazada,3,Mantap lah pokoknya lazada is the best,positif,positif,BENAR
Lazada,3,"aplikasi payah, kebanyakan iklan gak jelas. ongkinrnya semakin mahal....",negatif,negatif,BENAR
Lazada,3,lazada sekarang ongkir nya mahal🤔🤔🤔,negatif,positif,SALAH
Lazada,3,pokoknya yang ada di sini dan saya sudah sering pesan tidak kecewa,positif,negatif,SALAH
Lazada,3,terima kasih lazada,positif,positif,BENAR
Lazada,3,"mantap,, aplikasi lazada mempermudah saya untuk berbelanja😊",positif,positif,BENAR
Lazada,3,laz tthe best,positif,positif,BENAR
Lazada,3,bagus,positif,positif,BENAR
Lazada,3,bgus,positif,positif,BENAR
Lazada,3,good,positif,positif,BENAR
Lazada,3,top markotop deh.....,positif,positif,BENAR
Lazada,3,"sangat membantu apapun yg saya butuhkan ada,sukses sll lazada🙏",positif,negatif,SALAH
Lazada,3,manntulll barang murah berkualitas..,positif,positif,BENAR
Lazada,3,produknya banyak pilihan,positif,positif,BENAR
Lazada,3,banyak bugg pa s loginn,negatif,positif,SALAH
Lazada,3,sangt bagus,positif,positif,BENAR
Lazada,3,keren,positif,positif,BENAR
Lazada,3,ok mantap sering diskon,positif,positif,BENAR
Lazada,3,oke sekarang bintang 5+ tapi mohon tolong gratis ongkirnya kembalikan lagi saya mau belanja tapi ongkir nya mahal. terimakasih....,negatif,negatif,BENAR
Lazada,3,Bagus aplikasiny dari aku Masi zaman SMA suka sering belanja buat peralatan sekolhku smpai sekarang smuanya bagus tp mhon yg jualannya menipu agar diban akun penjualny soalny saya pernah ditipu beli kepala dan kabel data charger di lazada pas dipake malah meledak jdi korslet listrikku itu sangat bahaya harap ditindak lanjut penjual yg menipu karna ad kecurangan,positif,negatif,SALAH
Lazada,3,oke,positif,positif,BENAR
Lazada,3,Lazada kok sekarang 💩 ya. Udah kaya pemerintah aj yg selalu berpihak kepada orang yg berduit. Ngasih voucher & gratis ongkir aj syarat belanjanya bwt orang2 yg berduit doank. Minimal belanja 200rb. Udah kaya Anjg SriMul nih Lazada. Ikut2an mencekik rakyat kecil,negatif,negatif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,good job,positif,positif,BENAR
Lazada,3,aplikasi lazada bagus ! tingkat kan terus kwalitas barang yang murah dan berkualitas. serta gratis ongkir nya!! sehingga dpt mendukung efisiensi anggaran yang tepat sasaran. mendukung Indonesia maju berjuang tiada akhir! 🇲🇨❤️🙏,positif,negatif,SALAH
Lazada,3,selalau amanah,positif,positif,BENAR
Lazada,3,good,positif,positif,BENAR
Lazada,3,"Produk yng dijual berkualitas, pengirman cepat...harga kompetitif",positif,positif,BENAR
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,om suka banget belanja di sini,positif,positif,BENAR
Lazada,3,mantap produk lengkap fiturnya pun memuaskan,positif,positif,BENAR
Lazada,3,"gila ongkos kirim mahal nian gak sesuai dang harga barang, harga barangnya murah tapi ongkirnya mahal gak ada gratis ongkir, tidak kayak aplikasi sebelah bayak gratis ongkir aplikasi ini kalau salah pilih ada toko yang curang jual barang maling murah dari barang yang asli di jual karena saya sudah pernah di tipu dangan toko yang ada aplikasi lazada ini",negatif,negatif,BENAR
Lazada,3,Mudah belanja di Lazada,positif,positif,BENAR
Lazada,3,"kecewa banget sma lazada, udah ongkirnya sangat mahal..! sya mau bayar lazbon 1 cicilan sesuai tanggal kenapa gak bisa knpa harus sekalian 3 cicilan..!?? parah gak sesuai perjanjian ini namanya, bayar gak pernah telat lazbon di bekukan..! kalo gak ada perubahan ya sya uninstall nanti",negatif,negatif,BENAR
Lazada,3,banyak barang fake,negatif,positif,SALAH
Lazada,3,niat bikin aplikasi ? baru download mau co barang malah dibilang nomer udah dipake kan tolol ! nomer baru mau dipake siape !! aplikasi idiot !,negatif,negatif,BENAR
Lazada,3,pas mau banyar ihhh banyak loading jengkel niat ngga sih ini aplikasi,negatif,positif,SALAH
Lazada,3,mantap,positif,positif,BENAR
Lazada,3,Lazada is the best daripada,positif,positif,BENAR
Lazada,3,barang ok,positif,positif,BENAR
Lazada,3,seharusnya di adakan fitur cek paket sebelum sampai ke lokasi tujuan penerima saya kena scam 2 kali di aplikasi ini,netral,negatif,SALAH
Lazada,3,sangat baik,positif,positif,BENAR
Lazada,3,layanan lambat pengiriman bertele tele bikin pusing saja,negatif,positif,SALAH
Lazada,3,elfcavu.melati,netral,positif,SALAH
Lazada,3,yu om yuu di ulu i love you UU u want to search the sp di k ko ini om mo,netral,negatif,SALAH
Lazada,3,kena tipu uang tidak bisa kembali ke rekening gitu kok ratingnya tinggi barang pesanan tidak datang,negatif,negatif,BENAR
Lazada,3,sangatlah membantu saya dalam membeli/berbelanja online,positif,positif,BENAR
Lazada,3,belanja di lazada enak banyk pilihan mantap,positif,positif,BENAR
Lazada,3,baik👍,positif,positif,BENAR
Lazada,3,lengkap dan terpercaya,positif,positif,BENAR
Lazada,3,menycoba,netral,positif,SALAH
Lazada,3,sangat puas buat berbelanja,positif,positif,BENAR
Lazada,3,"aplikasi uda gak jelas,berpihak sama penjual yang penipu,kecewa",negatif,negatif,BENAR
Lazada,3,belanja ribet ya cuma di lazada,negatif,positif,SALAH
Lazada,3,amanah,netral,positif,SALAH
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,FAST respon retur mudah tidak ribet,positif,positif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,bagus,positif,positif,BENAR
Lazada,4,mantap bisa hemat belanja online,positif,positif,BENAR
Lazada,4,oke bangat👍👍👍👍,positif,positif,BENAR
Lazada,4,Hati hati sekarang belanja di lazada tidak aman lagi karena pilihan ekspedisi hanya ninja yang reputasinya kurang bagus. Data resi saya bocor digunakan untuk penipuan scan barcode dengan alasan barang tertukar. Selamat tinggal untuk lazada,negatif,negatif,BENAR
Lazada,4,kabupaten tangerang kecamatan sukadiri pengiriman paket selalu telat dan selalu gagal kirim tolong kepada pihak kurir segera di atasi masalah ini agar nyaman dlam belanja online,negatif,negatif,BENAR
Lazada,4,"anjir kena penipuan bisa""nya lazada lolosin",negatif,negatif,BENAR
Lazada,4,"tolong di tertibkan utk pengiriman ninja van express yg selalu salah input dan mengganggu dan menghambat dalam pengiriman,berikan pilihan buat konsumen dlm memilih pengiriman..",negatif,negatif,BENAR
Lazada,4,mohon segera tutup toko yang bernama td21store sudah banyak korban yang ditimbulkan dari toko tersebut karena selalu mengirim barang yang tidak sesuai dengan apa yang dipesan,netral,negatif,SALAH
Lazada,4,"lazada dulunya adalah pemimpin dari semua marketplace,tp sekarang jauh tertinggal dari pesaingnya diasean.karna mutu menejementnya kurang baik.saya bertahun2 belanja tidak sedikit jumlahnya dan paylater juga tidak pernah bermasalah.tapi knapa pengajuan lazbon tidak bisa ? hanya ditambah dan ditambah limitnya tidak pernah bisa dipakai artinya hanya PHP alias pamer doang.bagaimana bisa bersaing boss...???",negatif,negatif,BENAR
Lazada,4,smoga sllu amanah,netral,positif,SALAH
Lazada,4,jujur itu mahal dgn jujur maka akan di mudahkan segalanya,netral,negatif,SALAH
Lazada,4,"niat ga si ini aplikasi,mau daftar aja susah bngt",negatif,negatif,BENAR
Lazada,4,gece,positif,positif,BENAR
Lazada,4,lumayan halus lembut kain yah,netral,positif,SALAH
Lazada,4,oke,positif,positif,BENAR
Lazada,4,Terima kasih lazada sudah membantu menyelesaikan masalah kaca mata saya dengan pengembalian dana...tinggal menunggu ditransfr ke rekening saja..nanti saya perbaharui lagi ulasannya..,netral,negatif,SALAH
Lazada,4,"kenapa penarikn saldo dibatas aneh sprti ngasih limit pinjaman d bts, pngembalian dana tdk tentu , penarikn d bts ngaco lazada bkin konsumen sgt kcewa !",negatif,positif,SALAH
Lazada,4,kagak jelas nih apk,negatif,positif,SALAH
Lazada,4,Jadi ga ribet kalau blanja,positif,positif,BENAR
Lazada,4,ok,positif,positif,BENAR
Lazada,4,tidak teliti.tidak sesuai pesanan.tiap beli d lazada gak sesuai.kurang teliti toko.gak amanah .liat dulu pesanan nya.jngan asal aj .klo habis stok.batalin.jng d ganti barang lain. mau jualan apa mau nipu.udah mls sya belanja d lazada. tiap beli gk sesuai. bilang ny sesuai .yg datang gk sesuai..sya unilstal aj apk nya.gak amanah toko nya.mls,negatif,negatif,BENAR
Lazada,4,mnatap,positif,positif,BENAR
Lazada,4,Lazada aplikasi belanja penipu saat saya belanja bayar dulu. uang saya tidak kembali. senilai 600.000,negatif,negatif,BENAR
Lazada,4,"pengiriman nya lama,, sekarang kadang malah di batalin oleh sistem",negatif,negatif,BENAR
Lazada,4,saya heran lazada skarang harga smakin tinggi selisih 10% dari sebelah dan sekarang ongkir ny mahal.... jd gx pernah blanja skarang di lazada....,negatif,negatif,BENAR
Lazada,4,lazada yang paling ku andalkan the best markotop semoga tidak mengecewakan pelanggan 👍👍👍,positif,negatif,SALAH
Lazada,4,sangat bagus produknya,positif,positif,BENAR
Lazada,4,banyak barang tidak sesuai,negatif,positif,SALAH
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,Oke,positif,positif,BENAR
Lazada,4,bagus.,positif,positif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,godd,netral,positif,SALAH
Lazada,4,amanah dan pengiriman cepat,positif,positif,BENAR
Lazada,4,ok,positif,positif,BENAR
Lazada,4,lumayan lah,netral,positif,SALAH
Lazada,4,barangnya bagus,positif,positif,BENAR
Lazada,4,tolong untuk pihak lazada penjual yang harga dagangannya ga masuk akal di down akunnya seperti j&k project biar ke depanya lebih baik lagi,negatif,negatif,BENAR
Lazada,4,Baik,positif,positif,BENAR
Lazada,4,Oke,positif,positif,BENAR
Lazada,4,good,positif,positif,BENAR
Lazada,4,mantap pokonya,positif,positif,BENAR
Lazada,4,sangat baek,positif,positif,BENAR
Lazada,4,"aplikasinya bagus saya suka cuma untuk kelengkapan produknya kurang, di tambah lagi banyak Toko yang menjual produk"" FIKTIF/PENIPU yang memanfaatkan celah sistem cod di aplikasi ini. setiap saya beli barang dengan sistem non cod mesti selalu gagal atau di kirim kotak kosong.",negatif,negatif,BENAR
Lazada,4,bagus👍,positif,positif,BENAR
Lazada,4,good job,positif,positif,BENAR
Lazada,4,Bos Q... ▶️14 Agustus '25... (Update) Masih ⭐4 ▶️31 Agustus '25... (update) ⭐1... kecewa dg jasa pengirimanya (telat & ada oknum yg mengkondisikan masalah ini dg cara menyuruh TF lagi)... (lazada mohon pantauannya),negatif,negatif,BENAR
Lazada,4,"slalu tersedia apapun yg kita mau,keren lah pokoknya mh",positif,negatif,SALAH
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,udah selesai di download aplikasinya tapi nggak bisa masuk,negatif,positif,SALAH
Lazada,4,"Aplikasinya sangat bagus, dan mudah di gunakan semenjak ada aplikasi lazada belanja jadi mudah tapi tolong di perbagus lagi yaa terima kasih🙏🙏🙏🙏💪",positif,negatif,SALAH
Lazada,4,sangat membantu,positif,positif,BENAR
Lazada,4,good job,positif,positif,BENAR
Lazada,4,Game online Lazada Indonesia menjanjikan.,positif,positif,BENAR
Lazada,4,sangat baikk,positif,positif,BENAR
Lazada,4,"aturan pengaduan customer ke cs, customer harus angkat telfon dari pihak cs, aturan apa itu....????????",negatif,positif,SALAH
Lazada,4,puas,positif,positif,BENAR
Lazada,4,aman dapat dipercaya,positif,positif,BENAR
Lazada,4,baik,positif,positif,BENAR
Lazada,4,ga sesuai iklan katanya gratis ongkir kenyataannya tetap bayar ongkir,negatif,positif,SALAH
Lazada,4,"Ada apa dengan lazada sekarang gambarnya gak pada kebuka padahal jaringan bagus,,,, lebih parah lagih sih ni lazada sistem keamanan nyah kurang baik kayanya soal nyah saya pernah ketipu,, ya pokonya hati hati kalo beli mending bayar di tempat daripada di tf,,, tolong di perbaiki lagih lazada sistem keamanan nyah terimakasih",negatif,negatif,BENAR
Lazada,4,bgus,positif,positif,BENAR
Lazada,4,untuk apk lazada kurang aman karena ada pihak yg mengaku2 dan bahkan tau nomer resi paket saya yg belum di kirem alhasil banyak penipuan dan saya tertipu jutaan dengan nomer resi yg sama dengan paket,negatif,negatif,BENAR
Lazada,4,pengiriman aman,positif,positif,BENAR
Lazada,4,mantafff mkasih lazada,positif,positif,BENAR
Lazada,4,woy lazadaaa kemanaaa gratis ongkir luuuuuu.,negatif,positif,SALAH
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,produk dan kualitas nya terjangkau,positif,positif,BENAR
Lazada,4,"Jujur saya pelanggan setia lazada, cuman saya mau memberi saran mohon untuk nama Bank BSI di masukan sehingga saya bisa membayar paylater atau barang apapun dengan mudah terimakasih 🙏😊",netral,negatif,SALAH
Lazada,4,sabun super poool aku suka,positif,positif,BENAR
Lazada,4,"lazada aplikasi online shop yg terburuk gak bisa bantu masalah penipuan owner² toko yg gabung di mereka .. gak kaya shope , langsung bisa klik pengembalian barang jika tidak sesuai yg di order .. lazada sangat buruk",negatif,negatif,BENAR
Lazada,4,Tolong buka akun google di aplikasi ini,netral,positif,SALAH
Lazada,4,"lazada memang ngak jelas,hampir semua pedagang didalamnya,,penipu semua...mmaf untuk pengembang,kami hanya meluapkan,rasa kekecewan kami.",negatif,negatif,BENAR
Lazada,4,mantap,positif,positif,BENAR
Lazada,4,dari tahun ke tahun semakin buruk saja pelayanannya.dibandingkan brand sebelah,negatif,positif,SALAH
Lazada,4,pesan saya cuman minta barang yang sesuai kita pesan,netral,positif,SALAH
Lazada,4,halaman laz koin kenapa akhir ini eror terus tidak bisa dibuka,negatif,negatif,BENAR
Lazada,4,belanja d lajada barangnya ok 👍👍👍,positif,positif,BENAR
Lazada,4,"lazada sekarang mutu pelayanan ribet, dulu pesan barang dari Lazada bisa COD atau bayar ke kurir.. sekarang bayar sebelum barang datang.. sekarang ada pilih cara pembayaran , percuma pilihan gak bisa dipilih.. lazada asuuuu!!!! 🤬",negatif,negatif,BENAR
Lazada,4,terima kasih Saya berbelanja lebih mudah,positif,positif,BENAR
Lazada,4,aplikasi bagus,positif,positif,BENAR
Lazada,4,good belanja lebih mudah dn hemat waktu..,positif,positif,BENAR
Lazada,4,Lazada makin oke,positif,positif,BENAR
Lazada,4,gooood,positif,positif,BENAR
Lazada,4,belanja di lazada sekarang. mahal. dah mah faylater nyh. ga berguna. sekark pindah lah ke tikotok aga miring harga nyh,negatif,negatif,BENAR
Lazada,4,"Tolong lah perbaiki ekspedisi, lama banget ga sampai-sampai kalo tau gini mending beli di apk sebelah",negatif,negatif,BENAR
Lazada,4,senang belanja di lazada,positif,positif,BENAR
Lazada,4,baik,positif,positif,BENAR
Lazada,4,terimakasih,netral,positif,SALAH
Lazada,4,jagan pernah putus tetaplah bersatu,netral,positif,SALAH
Lazada,4,"Voucher Dan Lazreward Sangat Menarik Sekali Untuk Potongan Belanja, Terima Kasih.",positif,negatif,SALAH
Lazada,4,ok...,positif,positif,BENAR
Lazada,4,lazada plis dh apus aja expedisi ninja sumpah pengiriman ny lelet bgt gagal pengiriman terus pdhl brng udh sampe mana gk ada no kurir gk bsa hbungi kurirny,negatif,negatif,BENAR
Lazada,4,"2x kena orderan fiktif , pdahal tidak merasa pesann. ada CO pesanan 2x dengan barang yamg sama , tetapi beda akun. tolong di tingkatkan lagi untuk kemanan sistemnya.",negatif,negatif,BENAR
Lazada,4,"apk ganggu bgst, di aplikasi mana pun iklan nya lu mulu anying",negatif,negatif,BENAR
Lazada,5,Lazada sekarang mengecewakan..banyak bermasalah..mulai dari toko..barang..sampai ekspedisi..jadi pindah ke apk oren dah..,negatif,negatif,BENAR
Lazada,5,Pernah ketipu uang 1juta ludes gara2 di telfon pihak lazada mana uangnya niatnya buat lebaran ya allah,negatif,negatif,BENAR
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,Masih yang terbaik cod nya,positif,negatif,SALAH
Lazada,5,mantap,positif,positif,BENAR
Lazada,5,sangat bagus,positif,positif,BENAR
Lazada,5,aplikasi bagus dan saya suka belanja di sini . pengiriman sangat cepat,positif,negatif,SALAH
